"(return (member Server (member exports (module tls))))","close"
"(return (member Server (member exports (module ws))))","connection"
"(return (member Socket (member exports (module net))))","ready"
"(return (member Socket (member exports (module net))))","error"
"(return (member Socket (member exports (module net))))","data"
"(return (member Socket (member exports (module net))))","end"
"(return (member Socket (member exports (module net))))","close"
"(return (member Socket (member exports (module net))))","timeout"
"(return (member Socket (member exports (module net))))","connect"
"(return (member Socket (member exports (module net))))","readable"
"(return (member Transform (member exports (module readable-stream))))","error"
"(return (member Transform (member exports (module readable-stream))))","data"
"(return (member Transform (member exports (module readable-stream))))","end"
"(return (member Transform (member exports (module stream))))","error"
"(return (member Transform (member exports (module stream))))","end"
"(return (member Transform (member exports (module stream))))","finish"
"(return (member Transform (member exports (module stream))))","readable"
"(return (member Writable (member exports (module readable-stream))))","error"
"(return (member Writable (member exports (module stream))))","error"
"(return (member Writable (member exports (module stream))))","finish"
"(return (member Writable (member exports (module stream))))","unpipe"
"(return (member WriteStream (member exports (module fs))))","error"
"(return (member WriteStream (member exports (module fs))))","open"
"(return (member WriteStream (member exports (module fs))))","close"
"(return (member connect (instance (member Socket (member exports (module net))))))","error"
"(return (member connect (instance (member Socket (member exports (module net))))))","data"
"(return (member connect (instance (member Socket (member exports (module net))))))","close"
"(return (member connect (instance (member Socket (member exports (module net))))))","timeout"
"(return (member connect (instance (member Socket (member exports (module net))))))","connect"
"(return (member connect (instance (member Socket (parameter -1 (member isIP (return (member binding (member exports (module process))))))))))","close"
"(return (member connect (member exports (module http2))))","origin"
"(return (member connect (member exports (module http2))))","altsvc"
"(return (member connect (member exports (module net))))","ready"
"(return (member connect (member exports (module net))))","error"
"(return (member connect (member exports (module net))))","data"
"(return (member connect (member exports (module net))))","end"
"(return (member connect (member exports (module net))))","close"
"(return (member connect (member exports (module net))))","timeout"
"(return (member connect (member exports (module net))))","finish"
"(return (member connect (member exports (module net))))","connect"
"(return (member connect (member exports (module net))))","readable"
"(return (member connect (member exports (module net))))","lookup"
"(return (member connect (member exports (module net))))","drain"
"(return (member connect (member exports (module tls))))","error"
"(return (member connect (member exports (module tls))))","data"
"(return (member connect (member exports (module tls))))","end"
"(return (member connect (member exports (module tls))))","close"
"(return (member connect (member exports (module tls))))","session"
"(return (member connect (member exports (module tls))))","timeout"
"(return (member connect (member exports (module tls))))","finish"
"(return (member connect (member exports (module tls))))","connect"
"(return (member connect (member exports (module tls))))","readable"
"(return (member connect (member exports (module tls))))","OCSPResponse"
"(return (member connect (member exports (module tls))))","drain"
"(return (member connect (member exports (module tls))))","keylog"
"(return (member connect (member exports (module tls))))","secureConnect"
"(return (member createBrotliCompress (member exports (module zlib))))","error"
"(return (member createBrotliCompress (member exports (module zlib))))","data"
"(return (member createBrotliDecompress (member exports (module zlib))))","error"
"(return (member createBrotliDecompress (member exports (module zlib))))","data"
"(return (member createDeflate (member exports (module zlib))))","error"
"(return (member createDeflate (member exports (module zlib))))","data"
"(return (member createDeflate (member exports (module zlib))))","end"
"(return (member createDeflate (member exports (module zlib))))","finish"
"(return (member createDeflate (member exports (module zlib))))","drain"
"(return (member createDeflateRaw (member exports (module zlib))))","error"
"(return (member createDeflateRaw (member exports (module zlib))))","data"
"(return (member createDeflateRaw (member exports (module zlib))))","end"
"(return (member createDeflateRaw (member exports (module zlib))))","drain"
"(return (member createGunzip (member exports (module zlib))))","error"
"(return (member createGunzip (member exports (module zlib))))","data"
"(return (member createGunzip (member exports (module zlib))))","end"
"(return (member createGunzip (member exports (module zlib))))","close"
"(return (member createGunzip (member exports (module zlib))))","finish"
"(return (member createGunzip (member exports (module zlib))))","readable"
"(return (member createGzip (member exports (module zlib))))","error"
"(return (member createGzip (member exports (module zlib))))","data"
"(return (member createGzip (member exports (module zlib))))","end"
"(return (member createGzip (member exports (module zlib))))","close"
"(return (member createGzip (member exports (module zlib))))","finish"
"(return (member createGzip (member exports (module zlib))))","drain"
"(return (member createInflate (member exports (module zlib))))","error"
"(return (member createInflate (member exports (module zlib))))","data"
"(return (member createInflate (member exports (module zlib))))","end"
"(return (member createInflate (member exports (module zlib))))","close"
"(return (member createInflate (member exports (module zlib))))","finish"
"(return (member createInflate (member exports (module zlib))))","readable"
"(return (member createInflateRaw (member exports (module zlib))))","error"
"(return (member createInflateRaw (member exports (module zlib))))","data"
"(return (member createInflateRaw (member exports (module zlib))))","end"
"(return (member createInterface (member exports (module readline))))","close"
"(return (member createInterface (member exports (module readline))))","resume"
"(return (member createInterface (member exports (module readline))))","pause"
"(return (member createInterface (member exports (module readline))))","line"
"(return (member createInterface (member exports (module readline))))","SIGINT"
"(return (member createInterface (member exports (module readline))))","SIGCONT"
"(return (member createInterface (member exports (module readline))))","SIGTSTP"
"(return (member createReadStream (member exports (module fs))))","ready"
"(return (member createReadStream (member exports (module fs))))","error"
"(return (member createReadStream (member exports (module fs))))","data"
"(return (member createReadStream (member exports (module fs))))","end"
"(return (member createReadStream (member exports (module fs))))","open"
"(return (member createReadStream (member exports (module fs))))","close"
"(return (member createReadStream (member exports (module fs))))","readable"
"(return (member createSecureServer (member exports (module http2))))","error"
"(return (member createSecureServer (member exports (module http2))))","request"
"(return (member createSecureServer (member exports (module http2))))","close"
"(return (member createSecureServer (member exports (module http2))))","session"
"(return (member createSecureServer (member exports (module http2))))","stream"
"(return (member createSecureServer (member exports (module http2))))","timeout"
"(return (member createSecureServer (member exports (module http2))))","listening"
"(return (member createSecureServer (member exports (module http2))))","connection"
"(return (member createSecureServer (member exports (module http2))))","checkContinue"
"(return (member createSecureServer (member exports (module http2))))","secureConnection"
